n_words,n_sents,flesch_re,sentiment,gase,pti,teg,rci,pai,nava,nava_arc,lewi_idx,lewi_drop,cd_index,vads,ties,attachment,horsemen_total,criticism,contempt,defensiveness,stonewalling,vader_score,nrc_score,liwc_score,emo_anger,emo_sadness,emo_fear,emo_joy,emo_trust,emo_disgust,emo_surprise,emo_anticipation,id,gold_sentiment,gold_emotion
48,6,98.3,0.0702,0.4711,-0.1667,0.0843,0.0152,0.1111,0.4215,Tragic (Freytag: falling action dominates),1,0.4215,0.0,0.0,0.0,anxious,0,0,0,0,0,0.7003,0.04,0.9998,0,0,0,1,0,0,0,0,dd_tr_3632_00,neu,neu
83,11,97.2,-0.0417,0.6875,0.0833,0.0918,0.0263,0.0661,0.0,Flat / Unresolved,9,-0.051,0.0,0.0723,0.0,anxious,0,0,0,0,0,0.0258,-0.012,0.0,0,1,0,0,0,0,0,0,dd_tr_3633_00,neu,neu
49,8,95.3,0.0,0.7,-0.1667,0.0,0.0306,0.0667,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3634_00,neu,neu
39,6,100,-0.0868,0.674,0.4,0.2733,0.2154,0.3667,0.0,Flat / Unresolved,2,0.1302,0.0,0.4615,0.0,anxious,0,0,0,0,0,-0.6566,-0.0769,-0.9999,0,3,0,0,0,0,0,0,dd_tr_3635_00,neu,neu
106,20,96.9,0.0,0.7,-0.4286,0.0,0.0164,0.2,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.4588,0.0088,0.88,0,0,0,0,0,0,0,0,dd_tr_3636_00,neu,neu
125,11,95.8,0.0557,0.7167,0.5,0.1225,0.0072,0.1852,0.2041,Tragic (Freytag: falling action dominates),3,0.2041,0.1667,0.072,-0.0,anxious,0,0,0,0,0,0.3818,-0.008,0.0,0,0,0,1,0,0,0,0,dd_tr_3637_00,neu,neu
21,5,100,0.0,0.7,-0.4,0.0,0.0417,0.1667,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.4404,-0.0435,0.0,0,0,0,0,0,0,0,0,dd_tr_3638_00,neu,neu
94,10,98.3,-0.0361,0.4392,0.5714,0.0803,0.0148,0.2222,0.0,Flat / Unresolved,1,0.0401,0.0833,0.0319,-0.0,secure,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,dd_tr_3639_00,neu,neu
76,12,100,0.0482,0.7145,-0.25,0.1053,0.0192,0.0909,-0.1447,Mildly improving,4,-0.0724,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.7849,0.0,0.9992,0,0,0,1,0,0,0,0,dd_tr_3640_00,neu,neu
37,7,98.6,0.0706,0.7212,0.0,0.1646,0.081,0.0,0.0,Flat / Unresolved,2,-0.0988,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.6124,0.0,0.0,0,0,0,1,0,0,0,0,dd_tr_3641_00,neu,neu
23,4,100,0.0,0.7,0.2,0.0,0.075,0.1111,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3642_00,neu,neu
27,6,100,-0.0493,0.6852,0.0,0.1184,0.0,0.0,0.0,Flat / Unresolved,0,0.0493,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,dd_tr_3643_00,neu,neu
64,13,100,0.0,0.7,-0.1,0.0,0.0119,0.037,0.0,Flat / Unresolved,0,0.0,0.0833,0.0469,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3644_00,neu,neu
29,6,100,0.0,0.7,0.0,0.0,0.0,0.0,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3645_00,neu,neu
34,4,100,0.0,0.7,0.0,0.0,0.0556,0.0,0.0,Flat / Unresolved,0,0.0,0.0833,0.0882,-0.0,anxious,0,0,0,0,0,0.4588,0.0286,0.0,0,0,0,0,0,0,0,0,dd_tr_3646_00,neu,neu
71,10,81.7,0.1158,0.7347,-0.2,0.193,0.0092,0.3745,0.0,Flat / Unresolved,2,0.217,0.0,0.0,-0.0,anxious,0,0,0,0,0,0.9153,0.0417,0.9996,0,0,0,2,0,0,0,0,dd_tr_3647_00,neu,neu
124,21,99.9,0.0838,0.512,0.15,0.1452,0.0133,0.037,0.0388,Flat / Unresolved,11,0.0495,0.1667,0.0,-0.0,anxious,0,0,0,0,0,0.9805,0.0455,0.9997,0,0,0,1,0,0,0,5,dd_tr_3648_00,neu,neu
31,4,62.5,0.0903,0.7271,0.0,0.1204,0.0,0.0,0.3612,Tragic (Freytag: falling action dominates),1,0.3612,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.6249,0.0323,0.9997,0,0,0,1,0,0,0,0,dd_tr_3649_00,neu,neu
48,11,100,0.0328,0.7099,0.3636,0.0361,0.0167,0.1333,0.1204,Mildly declining,2,0.1806,0.0,0.0,0.0,anxious,0,0,0,0,0,0.5267,0.0,0.9995,0,0,0,1,0,0,0,0,dd_tr_3650_00,neu,neu
84,21,100,0.0,0.7,-0.25,0.0,0.0076,0.0909,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.0,0.9991,0,0,0,0,0,0,0,0,dd_tr_3651_00,neu,neu
230,18,93.8,-0.013,0.4007,0.6857,0.0576,0.046,0.274,-0.0213,Flat / Unresolved,12,-0.0514,0.1667,0.0522,0.0,anxious,0,0,0,0,0,0.0772,0.0,0.0,1,0,0,0,1,1,0,0,dd_tr_3652_00,neu,neu
205,26,86.2,-0.0144,0.4409,0.4348,0.0951,0.0141,0.1822,0.1251,Mildly declining,1,0.579,0.1646,0.0585,0.0,avoidant,0,0,0,0,0,0.0258,0.0,0.9,0,0,2,0,1,0,0,0,dd_tr_3653_00,neu,neu
97,13,91.1,0.0,0.7,0.5,0.0,0.038,0.2106,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.4588,0.0103,0.0,0,0,0,0,0,0,0,0,dd_tr_3654_00,neu,neu
81,17,100,0.0212,0.7064,-0.1667,0.0452,0.0068,0.0667,-0.0722,Mildly improving,10,-0.0516,0.0,0.0,0.0,anxious,0,0,0,0,0,0.8077,0.0116,0.9997,0,0,0,1,0,0,0,0,dd_tr_3655_00,neu,neu
67,13,100,0.0278,0.7083,0.0833,0.0602,0.0524,0.0303,-0.0903,Mildly improving,7,-0.0602,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6249,0.0149,0.9993,0,0,0,1,0,0,0,0,dd_tr_3656_00,neu,neu
15,4,84.6,0.0,0.7,-0.25,0.0,0.0,0.1111,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3657_00,neu,neu
74,11,91.4,0.0,0.7,-0.375,0.0,0.0157,0.3333,0.0,Flat / Unresolved,0,0.0,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3658_00,neu,neu
74,14,100,0.0,0.45,0.1667,0.1111,0.0,0.0667,0.0903,Mildly declining,1,0.0,0.0833,0.0811,0.0,anxious,0,0,0,0,0,0.8957,0.0263,0.9997,1,0,0,1,0,1,0,0,dd_tr_3659_00,neu,neu
138,18,100,0.0,0.7,0.5,0.0,0.0183,0.2,0.0,Flat / Unresolved,0,0.0,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3660_00,neu,neu
131,19,95.9,-0.0067,0.448,-0.25,0.0071,0.0213,0.0877,-0.0213,Flat / Unresolved,4,-0.032,0.0833,0.0229,0.0,anxious,0,0,0,0,0,0.4404,0.0074,0.74,0,1,0,0,0,0,0,0,dd_tr_3661_00,neu,neu
51,6,85.4,0.2473,0.7742,0.3333,0.2463,0.035,0.3333,0.5789,Tragic (Freytag: falling action dominates),2,0.742,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.9723,0.0784,0.9999,0,0,0,4,0,0,0,0,dd_tr_3662_00,neu,neu
134,23,100,0.0497,0.7149,0.3571,0.0876,0.0148,0.1282,0.1032,Mildly declining,2,0.1433,0.25,0.0746,-0.0,anxious,0,0,0,0,0,0.9313,0.0224,0.9996,0,0,0,3,0,0,0,0,dd_tr_3663_00,neu,neu
45,5,100,0.0,0.7,-0.1667,0.0,0.182,0.0667,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3664_00,neu,neu
28,7,100,0.0289,0.7087,0.25,0.0337,0.0,0.1111,-0.2023,Redemptive / Comedic (recovery arc),4,-0.0674,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0243,0.0357,0.9997,0,0,0,0,0,0,0,0,dd_tr_3665_00,neu,neu
43,5,93.8,0.1725,0.5017,0.4,0.4312,0.0,0.1667,0.0,Flat / Unresolved,2,0.2229,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,dd_tr_3666_00,neu,neu
161,12,89.7,-0.0213,0.4436,0.1667,0.0465,0.0253,0.0588,0.032,Flat / Unresolved,2,0.0256,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.4588,0.0061,0.61,0,2,0,0,0,0,0,0,dd_tr_3667_00,neu,neu
28,5,100,-0.0722,0.4283,0.0,0.1806,0.025,0.0,0.0,Flat / Unresolved,2,-0.1806,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,dd_tr_3668_00,neu,neu
126,16,88.1,0.006,0.4245,0.4615,0.0924,0.0131,0.1912,0.0192,Flat / Unresolved,4,-0.1407,0.0,0.0238,0.0,anxious,0,0,0,0,0,0.8779,0.0153,0.9993,0,1,0,1,0,0,0,1,dd_tr_3669_00,neu,neu
63,10,98.4,0.0,0.7,-0.125,0.0,0.0,0.0476,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0772,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3670_00,neu,neu
118,21,100,0.0505,0.4989,0.1667,0.082,0.0128,0.0631,-0.0139,Flat / Unresolved,11,0.0088,0.1667,0.0,-0.0,anxious,0,0,0,0,0,0.7845,0.0081,0.81,0,0,0,1,0,0,0,1,dd_tr_3671_00,neu,neu
120,24,93.9,0.0151,0.7045,-0.3333,0.0314,0.0238,0.2256,-0.0452,Flat / Unresolved,15,-0.0401,0.0,0.0,0.0,anxious,0,0,0,0,0,0.9022,0.0227,0.9997,0,0,0,1,0,0,0,0,dd_tr_3672_00,neu,neu
33,5,100,0.0,0.7,-0.5,0.0,0.025,0.3333,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6908,0.0,0.9997,0,0,0,0,0,0,0,0,dd_tr_3673_00,neu,neu
31,4,100,0.0,0.7,0.0,0.0,0.0,0.0,0.0,Flat / Unresolved,0,0.0,0.0833,0.1935,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3674_00,neu,neu
21,6,100,-0.1258,0.4123,-0.25,0.2427,0.0,0.1111,0.296,Tragic (Freytag: falling action dominates),1,0.151,0.0,0.5714,0.0,anxious,0,0,0,0,0,-0.5423,-0.0417,0.0,0,1,1,0,0,0,0,0,dd_tr_3675_00,neu,neu
120,22,100,0.0106,0.4593,0.0,0.0996,0.0,0.0256,-0.201,Redemptive / Comedic (recovery arc),1,-0.0111,0.1667,0.05,0.0,anxious,0,0,0,0,0,0.5574,0.0083,0.9994,0,1,1,1,0,0,0,1,dd_tr_3676_00,neu,neu
178,9,71.7,-0.0335,0.44,0.0,0.1731,0.0132,0.0,-0.1004,Mildly improving,3,-0.1004,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.6597,0.0053,0.53,2,0,0,2,0,2,0,0,dd_tr_3677_00,neu,neu
158,30,94.4,0.0482,0.4644,0.2727,0.0747,0.0063,0.1198,0.0,Flat / Unresolved,3,0.0803,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.9719,0.0359,0.9998,0,0,0,2,0,0,0,2,dd_tr_3678_00,neu,neu
117,13,95.0,-0.0098,0.697,0.4615,0.0213,0.0205,0.1929,0.0,Flat / Unresolved,2,0.0116,0.0833,0.0256,0.0,anxious,0,0,0,0,0,0.4588,0.0082,0.0,0,0,0,0,0,0,0,0,dd_tr_3679_00,neu,neu
81,12,80.9,0.0,0.7,-0.5,0.0,0.0341,0.2,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3680_00,neu,neu
62,12,100,0.0301,0.709,-0.5714,0.0657,0.0,0.2222,-0.0903,Mildly improving,4,-0.0452,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.6597,0.0149,0.9993,0,0,0,1,0,0,0,0,dd_tr_3681_00,neu,neu
33,4,78.0,-0.0903,0.4229,-0.5,0.2408,0.0417,0.3333,0.0,Flat / Unresolved,2,-0.1806,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,dd_tr_3682_00,neu,neu
38,6,100,0.0,0.45,0.25,0.2167,0.0222,0.1111,-0.3612,Redemptive / Comedic (recovery arc),4,-0.2709,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.0,0.9996,0,1,0,0,0,0,0,1,dd_tr_3683_00,neu,neu
55,7,100,0.0,0.7,0.0,0.0,0.0532,0.0513,0.0,Flat / Unresolved,0,0.0,0.25,0.1091,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3684_00,neu,neu
50,9,91.2,0.1847,0.7554,-0.375,0.2802,0.0119,0.1429,0.3134,Tragic (Freytag: falling action dominates),6,0.2771,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.9524,0.02,0.9999,0,0,0,4,0,0,0,0,dd_tr_3685_00,neu,neu
59,9,92.6,0.0225,0.7067,-0.2857,0.0506,0.025,0.1667,0.0,Flat / Unresolved,7,0.0289,0.0833,0.0508,-0.0,anxious,0,0,0,0,0,-0.09,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3686_00,neu,neu
51,7,88.3,0.0,0.7,0.625,0.0,0.0238,0.2381,0.0,Flat / Unresolved,0,0.0,0.0833,0.1176,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3687_00,neu,neu
232,32,90.4,0.0143,0.4565,0.1923,0.0148,0.013,0.0725,-0.0459,Flat / Unresolved,22,-0.0459,0.1437,0.0259,0.0,avoidant,0,0,0,0,0,-0.7845,-0.0086,0.3331,0,0,0,0,0,0,0,1,dd_tr_3688_00,neu,neu
101,21,90.5,0.0172,0.4552,0.1667,0.0361,0.0427,0.0588,0.0,Flat / Unresolved,2,-0.019,0.0,0.0297,0.0,anxious,0,0,0,0,0,0.7184,0.0196,0.9995,0,0,0,0,0,0,0,1,dd_tr_3689_00,neu,neu
68,7,90.0,0.0183,0.7055,-0.125,0.0427,0.0067,0.1094,0.0,Flat / Unresolved,1,-0.0213,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,dd_tr_3690_00,neu,neu
43,8,100,0.0,0.7,-0.1429,0.0,0.0667,0.0667,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3691_00,neu,neu
68,10,100,0.009,0.3982,-0.0833,0.02,0.0179,0.073,-0.03,Flat / Unresolved,4,-0.015,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,dd_tr_3692_00,neu,neu
308,36,100,0.0069,0.4732,0.1765,0.2327,0.01,0.3029,-0.0938,Mildly improving,8,-0.051,0.1667,0.0195,0.0,anxious,0,0,0,0,0,0.9829,0.0195,0.8022,3,4,2,6,1,1,0,2,dd_tr_3693_00,neu,neu
220,29,100,-0.0394,0.4454,0.1,0.0559,0.0171,0.037,0.0401,Flat / Unresolved,5,0.0477,0.0758,0.0955,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,dd_tr_3694_00,neu,neu
179,25,91.8,0.0472,0.4642,0.2609,0.0765,0.0075,0.1464,-0.0327,Flat / Unresolved,8,0.0149,0.25,0.0,-0.0,anxious,0,0,0,0,0,0.4404,0.0054,0.0,0,0,1,1,1,0,0,0,dd_tr_3695_00,neu,neu
21,4,100,0.0,0.7,-0.5,0.0,0.0417,0.3333,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3696_00,neu,neu
168,19,95.6,0.0173,0.437,0.1905,0.0921,0.0176,0.0667,0.0965,Mildly declining,15,0.0219,0.0833,0.0179,-0.0,avoidant,0,0,0,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,dd_tr_3697_00,neu,neu
284,29,91.1,-0.0102,0.4293,0.1111,0.0622,0.0157,0.0888,0.1132,Mildly declining,9,0.073,0.0587,0.0528,-0.0,avoidant,1,1,0,0,0,0.9498,0.0106,0.9991,2,1,0,1,0,0,0,0,dd_tr_3698_00,neu,neu
39,7,97.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.0244,0.0,0,0,0,0,0,0,0,0,dd_tr_3699_00,neu,neu
128,23,100,0.0559,0.4841,-0.0455,0.1599,0.0171,0.04,-0.1648,Redemptive / Comedic (recovery arc),3,-0.0643,0.25,0.0,-0.0,anxious,0,0,0,0,0,0.9456,0.0234,0.9996,0,0,1,3,1,0,1,0,dd_tr_3700_00,neu,neu
34,6,99.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3701_00,neu,neu
200,21,100,0.0657,0.4773,0.0385,0.1644,0.0241,0.0133,-0.1272,Mildly improving,8,-0.0696,0.1667,0.0,-0.0,anxious,0,0,0,0,0,0.9735,0.01,0.9993,0,0,1,2,1,0,0,1,dd_tr_3702_00,neu,neu
42,10,85.7,0.0,0.7,0.0,0.0,0.0179,0.0,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3703_00,neu,neu
135,13,85.4,0.0389,0.6935,0.3,0.0523,0.0327,0.1429,-0.0625,Mildly improving,5,-0.0217,0.0,0.0,0.0,avoidant,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,dd_tr_3704_00,neu,neu
220,30,99.4,-0.0159,0.4257,-0.3226,0.0827,0.0202,0.1256,-0.0233,Flat / Unresolved,3,0.0176,0.0,0.0682,0.0,anxious,0,0,0,0,0,0.875,0.0,0.9992,2,1,0,2,0,2,0,0,dd_tr_3705_00,neu,neu
25,6,80.8,0.0419,0.433,-0.25,0.3172,0.0,0.3333,0.3612,Tragic (Freytag: falling action dominates),3,0.3245,0.0833,0.0,-0.0,anxious,1,1,0,0,0,0.802,0.0385,0.9999,1,0,0,2,0,0,0,0,dd_tr_3706_00,neu,neu
142,12,80.4,-0.0261,0.4498,-0.5,0.2925,0.0145,0.2222,-0.1283,Mildly improving,1,0.0285,0.1667,0.0845,0.0,secure,0,0,0,0,0,0.3624,0.0,0.3299,0,2,1,0,2,0,0,1,dd_tr_3707_00,neu,neu
71,12,81.7,0.0452,0.4636,0.1429,0.0986,0.0037,0.0667,0.0,Flat / Unresolved,9,0.0603,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6124,0.013,0.9992,0,0,0,0,1,0,0,0,dd_tr_3708_00,neu,neu
46,13,81.9,0.0098,0.703,0.5,0.0213,0.0417,0.3333,0.0,Flat / Unresolved,10,0.0128,0.1667,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.02,0.9995,0,0,0,0,0,0,0,1,dd_tr_3709_00,neu,neu
139,23,100,0.0091,0.4527,-0.3529,0.0644,0.0091,0.1474,0.0655,Mildly declining,8,0.074,0.25,0.0216,0.0,anxious,0,0,0,0,0,0.8555,0.0068,0.68,0,0,1,1,0,0,0,0,dd_tr_3710_00,neu,neu
16,2,71.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3711_00,neu,neu
67,12,100,-0.0213,0.3891,0.0,0.0465,0.0054,0.1299,-0.032,Flat / Unresolved,3,-0.0285,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.4404,0.0143,0.9993,0,0,2,0,0,0,0,0,dd_tr_3712_00,neu,neu
21,4,100,0.0,0.7,-0.5,0.0,0.0833,0.3333,0.0,Flat / Unresolved,0,0.0,0.0,0.1429,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3713_00,neu,neu
144,24,100,-0.0394,0.4382,-0.1667,0.1175,0.0092,0.1316,0.0524,Mildly declining,19,0.1073,0.4167,0.0833,-0.0,anxious,0,0,0,0,0,-0.25,-0.0063,0.0,0,1,1,0,0,0,0,0,dd_tr_3714_00,neu,neu
30,4,100,0.1409,0.5127,0.0,0.2553,0.0278,0.0,-0.3612,Redemptive / Comedic (recovery arc),1,-0.1878,0.0,0.0,0.0,anxious,0,0,0,0,0,0.8176,0.0294,0.9997,0,0,0,0,0,0,0,1,dd_tr_3715_00,neu,neu
62,11,98.8,0.0,0.7,-0.5714,0.0,0.004,0.3333,0.0,Flat / Unresolved,0,0.0,0.0,0.0484,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3716_00,neu,neu
9,2,89.5,0.3062,0.7919,0.6667,0.6124,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,dd_tr_3717_00,neu,neu
45,9,96.5,0.0603,0.4681,-0.5,0.1356,0.0159,0.2222,0.1808,Tragic (Freytag: falling action dominates),3,0.1808,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6124,0.0204,0.9995,0,0,0,0,1,0,0,0,dd_tr_3718_00,neu,neu
35,6,100,0.0,0.7,-0.375,0.0,0.0,0.1429,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0772,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3719_00,neu,neu
103,13,98.6,0.0695,0.4708,-0.0556,0.1506,0.0017,0.0222,0.0,Flat / Unresolved,1,-0.0753,0.0,0.0291,0.0,anxious,0,0,0,0,0,0.8442,0.0192,0.9995,0,0,0,1,1,0,0,0,dd_tr_3720_00,neu,neu
59,10,94.7,0.0542,0.7163,-0.2727,0.1205,0.0,0.1111,0.0,Flat / Unresolved,8,0.0678,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.7845,0.0169,0.9994,0,0,0,1,0,0,0,0,dd_tr_3721_00,neu,neu
118,16,93.2,0.0495,0.4649,0.25,0.1056,0.0249,0.1111,-0.05,Mildly improving,2,-0.0566,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.8316,0.0079,0.9994,0,0,0,0,1,0,0,1,dd_tr_3722_00,neu,neu
35,8,100,0.0,0.7,0.0,0.0,0.025,0.0,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3723_00,neu,neu
24,5,92.7,0.0,0.7,-0.6667,0.0,0.0,0.3333,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.4404,0.0417,0.9998,0,0,0,0,0,0,0,0,dd_tr_3724_00,neu,neu
37,7,98.6,0.0706,0.7212,0.0,0.1646,0.081,0.0,0.0,Flat / Unresolved,2,-0.0988,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.6124,0.0,0.0,0,0,0,1,0,0,0,0,dd_tr_3725_00,neu,neu
80,8,87.8,-0.0253,0.6924,0.4,0.0289,0.0,0.1667,-0.1012,Mildly improving,2,-0.1012,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.4404,0.0118,0.9992,0,0,0,0,0,0,0,0,dd_tr_3726_00,neu,neu
155,14,87.5,-0.0183,0.4445,0.25,0.1017,0.013,0.3333,-0.1653,Redemptive / Comedic (recovery arc),6,-0.1018,0.0833,0.0387,0.0,anxious,0,0,0,0,0,-0.25,-0.0064,0.0,0,0,1,0,0,0,0,0,dd_tr_3727_00,neu,neu
20,4,100,0.0,0.7,0.1667,0.0,0.0,0.0667,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3728_00,neu,neu
68,12,97.8,0.0,0.6818,0.5,0.0,0.0369,0.1852,0.0,Flat / Unresolved,0,0.0,0.0,0.0441,0.0,avoidant,0,0,0,0,0,0.4404,0.0141,0.9993,0,0,0,0,0,0,0,0,dd_tr_3729_00,neu,neu
86,14,100,0.0,0.7,0.125,0.0,0.0026,0.3171,0.0,Flat / Unresolved,0,0.0,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.4215,0.0,0.9991,0,0,0,0,0,0,0,0,dd_tr_3730_00,neu,neu
70,11,100,0.0,0.7,-0.2222,0.0,0.0035,0.125,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3731_00,neu,neu
95,13,97.0,0.0098,0.703,-0.3077,0.0213,0.0098,0.1429,0.032,Flat / Unresolved,5,0.0256,0.0833,0.0,0.0,anxious,0,0,0,0,0,-0.4404,-0.0105,0.0,0,0,0,0,0,0,0,1,dd_tr_3732_00,neu,neu
15,4,67.7,0.0,0.7,-0.6667,0.0,0.0,0.3333,0.0,Flat / Unresolved,0,0.0,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3733_00,neu,neu
90,15,100,-0.0145,0.4456,0.2222,0.1085,0.02,0.0833,-0.0722,Mildly improving,10,-0.1301,0.0833,0.0,0.0,anxious,0,0,0,0,0,-0.1027,0.0105,0.999,1,0,0,0,0,0,0,1,dd_tr_3734_00,neu,neu
20,3,100,0.0,0.7,0.2857,0.0,0.0,0.1111,,NA,,,0.1667,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,dd_tr_3735_00,neu,neu
250,19,90.6,0.0257,0.4782,0.3125,0.0544,0.0124,0.1111,0.0,Flat / Unresolved,2,-0.0288,0.1667,0.036,0.0,anxious,0,0,0,0,0,0.8934,0.012,0.9994,0,0,0,0,0,0,0,2,dd_tr_3736_00,neu,neu
