n_words,n_sents,flesch_re,sentiment,gase,pti,teg,rci,pai,nava,nava_arc,lewi_idx,lewi_drop,cd_index,vads,ties,attachment,horsemen_total,criticism,contempt,defensiveness,stonewalling,vader_score,nrc_score,liwc_score,emo_anger,emo_sadness,emo_fear,emo_joy,emo_trust,emo_disgust,emo_surprise,emo_anticipation,id,gold_sentiment,gold_emotion
590,42,82.0,-0.0508,0.4442,0.8077,0.1873,0.0157,0.55,0.1466,Mildly declining,37,0.0095,0.1963,0.1373,0.0,avoidant,0,0,0,0,0,-0.5859,-0.0099,-0.16,5,5,2,0,0,0,0,1,relationships_ab7uyu,neu,joy
599,24,70.9,-0.0726,0.422,0.5439,0.3584,0.0457,0.4081,0.1596,Tragic (Freytag: falling action dominates),11,0.0626,0.139,0.1302,0.0,anxious,0,0,0,0,0,0.1891,0.0016,0.1503,7,4,2,5,1,0,0,3,relationships_3fesvo,neg,trust
469,28,76.4,-0.0443,0.4255,0.775,0.2754,0.0364,0.2941,0.0452,Flat / Unresolved,2,-0.282,0.1544,0.1173,0.2917,avoidant,1,0,1,0,0,0.9699,0.0,0.42,0,5,4,4,2,0,0,3,relationships_bk7hn9,neu,joy
121,13,87.6,-0.2429,0.3785,0.6667,0.4234,0.0317,0.2778,0.1722,Tragic (Freytag: falling action dominates),2,-0.055,0.0833,0.124,0.0,anxious,0,0,0,0,0,-0.5859,0.0,0.0,4,5,0,0,0,0,0,0,relationships_3rdukg,neg,none
689,37,77.5,-0.0081,0.4378,0.8,0.2097,0.0437,0.6429,0.023,Flat / Unresolved,31,-0.0351,0.2043,0.1611,0.0835,avoidant,0,0,0,0,0,0.0772,-0.0028,0.0,3,6,1,1,1,0,0,3,relationships_a9ef94,neg,joy
384,22,83.8,0.0012,0.4632,0.8214,0.1723,0.0342,0.3333,0.0333,Flat / Unresolved,18,0.0014,0.25,0.0781,0.0,anxious,0,0,0,0,0,0.9413,0.01,0.5,1,3,0,1,2,1,0,0,relationships_4cyij0,pos,sadness
205,19,77.9,0.0844,0.4888,0.3889,0.1445,0.0145,0.3866,0.061,Mildly declining,17,0.0943,0.0,0.0,-0.0,anxious,0,0,0,0,0,0.9451,0.0185,0.9993,0,1,0,2,0,0,0,3,relationships_i909r5,pos,sadness
167,8,76.2,-0.0678,0.4297,0.75,0.2281,0.0806,0.4857,0.3352,Tragic (Freytag: falling action dominates),3,0.1085,0.0,0.1257,0.0,anxious,0,0,0,0,0,-0.5859,0.0,0.0,0,1,0,0,0,0,0,0,relationships_50wyhc,neg,none
286,18,85.4,0.0008,0.4602,0.75,0.1399,0.0241,0.3333,-0.1204,Mildly improving,1,-0.0008,0.2249,0.1259,0.0,disorganised,0,0,0,0,0,0.886,0.0033,0.0,0,0,2,2,0,0,0,0,relationships_4sms3v,pos,joy
327,21,80.0,0.0049,0.4552,0.52,0.2286,0.0293,0.2549,-0.0286,Flat / Unresolved,18,0.2309,0.2039,0.0275,-0.0,anxious,0,0,0,0,0,0.9274,0.0,0.3,0,3,0,2,0,0,0,0,relationships_co8b4l,pos,trust
320,19,81.6,-0.0768,0.4434,0.6216,0.1705,0.0229,0.3535,-0.2128,Redemptive / Comedic (recovery arc),4,-0.2665,0.0833,0.0844,0.0,avoidant,0,0,0,0,0,-0.8481,-0.0092,-0.92,1,4,0,1,0,0,0,1,relationships_pj17y3,neg,anger
734,32,76.4,-0.0192,0.4193,0.8022,0.1361,0.074,0.3337,0.0869,Mildly declining,25,-0.1237,0.2725,0.079,0.0,anxious,0,0,0,0,0,-0.34,-0.0013,0.27,3,0,2,0,2,0,0,2,relationships_j267bi,neu,joy
140,7,75.3,-0.1294,0.4188,0.6,0.2468,0.0,0.2308,0.0,Flat / Unresolved,4,-0.2265,0.0833,0.0214,0.0,anxious,0,0,0,0,0,0.9337,0.0138,0.9993,2,2,2,0,1,0,0,1,relationships_ubyqk3,neu,joy
365,16,75.4,0.0609,0.4885,0.7353,0.1976,0.0246,0.574,-0.0902,Mildly improving,9,-0.0727,0.2123,0.1151,0.0,anxious,0,0,0,0,0,0.7264,0.0051,0.3374,5,2,0,2,0,3,0,0,relationships_cx0c26,pos,trust
202,13,80.9,-0.0122,0.4463,0.7778,0.0939,0.0232,0.3333,-0.0903,Mildly improving,0,0.0122,0.1658,0.0297,-0.0,anxious,0,0,0,0,0,-0.1027,-0.0047,0.0,1,0,0,0,0,1,0,0,relationships_awtnx5,pos,none
474,28,86.7,0.0413,0.4714,0.7619,0.2395,0.0715,0.5402,0.039,Flat / Unresolved,9,0.1347,0.1888,0.1603,0.0,anxious,0,0,0,0,0,0.9774,0.0063,0.21,1,2,1,0,4,0,0,0,relationships_7ncait,pos,joy
660,45,89.1,-0.0034,0.4379,0.9306,0.1169,0.0221,0.5952,0.0045,Flat / Unresolved,9,-0.1045,0.1843,0.0409,-0.0,anxious,0,0,0,0,0,0.8555,0.0029,0.14,2,3,0,1,1,1,0,1,relationships_2xdznt,pos,joy
205,10,75.0,0.0443,0.4527,0.6,0.241,0.0101,0.2632,-0.0362,Flat / Unresolved,2,-0.3962,0.0,0.0732,0.0,avoidant,0,0,0,0,0,0.6249,0.0047,0.47,0,1,2,1,1,0,0,2,relationships_c5gpv6,pos,anger
957,51,81.6,-0.0892,0.4607,0.8269,0.2589,0.032,0.3224,-0.1356,Mildly improving,48,-0.0947,0.2227,0.116,0.0,anxious,0,0,0,0,0,-0.0341,0.001,0.21,3,12,3,3,3,1,1,2,relationships_hn0j6j,neu,anger
513,12,58.6,0.296,0.5448,0.4889,0.411,0.0149,0.1994,0.0839,Mildly declining,2,-0.0298,0.2458,0.0819,0.0,anxious,0,0,0,0,0,0.9909,0.013,0.9994,1,1,2,2,8,1,0,0,relationships_ibfil4,pos,joy
1102,54,78.6,-0.0217,0.4332,0.8351,0.3026,0.0184,0.3266,0.0272,Flat / Unresolved,49,-0.2512,0.2346,0.0808,0.352,anxious,0,0,0,0,0,0.9845,0.0027,0.2029,7,6,0,8,2,0,0,3,relationships_ollvr8,pos,anger
675,44,84.5,-0.0889,0.4265,0.7879,0.2162,0.0222,0.3144,-0.0631,Mildly improving,40,-0.133,0.1574,0.0844,-0.0,avoidant,0,0,0,0,0,-0.3818,-0.0028,-0.29,1,9,4,1,0,0,0,2,relationships_3qzhm8,neg,sadness
456,24,84.4,0.0771,0.4792,0.6735,0.1211,0.0489,0.3106,0.0207,Flat / Unresolved,5,-0.0974,0.0731,0.0724,0.0,secure,0,0,0,0,0,0.9066,0.0065,0.43,0,0,1,2,2,0,1,2,relationships_hed8es,pos,joy
463,22,76.9,-0.0276,0.4175,0.8108,0.1976,0.0787,0.5615,0.13,Mildly declining,12,0.1988,0.1913,0.0648,0.0,anxious,0,0,0,0,0,-0.4939,-0.0064,0.0,5,1,2,0,0,0,0,2,relationships_jqezuc,neg,disgust
680,43,84.9,0.009,0.4658,0.5818,0.2593,0.0285,0.4588,-0.1898,Redemptive / Comedic (recovery arc),30,-0.1583,0.1569,0.0882,0.0,secure,0,0,0,0,0,0.9858,0.0043,0.86,5,8,3,3,3,0,0,2,relationships_8pv1v3,pos,joy
897,44,79.2,-0.0963,0.437,0.7632,0.1801,0.0624,0.5444,0.0234,Flat / Unresolved,4,0.1059,0.2692,0.0591,0.1922,secure,0,0,0,0,0,-0.9635,-0.0032,-0.43,4,4,4,3,2,0,0,1,relationships_ciuine,neu,trust
530,40,87.2,0.0112,0.4275,0.3837,0.1627,0.0126,0.149,-0.0054,Flat / Unresolved,35,-0.116,0.1777,0.0566,0.0,avoidant,0,0,0,0,0,0.954,0.0037,0.37,2,3,0,3,2,1,0,1,relationships_31utqc,pos,joy
439,18,64.3,-0.1491,0.4043,0.8333,0.3353,0.0239,0.514,-0.0107,Flat / Unresolved,15,-0.1548,0.0759,0.1093,0.0,anxious,0,0,0,0,0,-0.7506,-0.0022,0.0,2,3,7,1,4,0,0,5,relationships_doqmn9,neg,joy
471,23,75.8,-0.036,0.4485,0.8372,0.0636,0.0744,0.5227,0.0888,Mildly declining,2,0.0394,0.1062,0.0446,-0.0,anxious,0,0,0,0,0,-0.3612,0.0,-0.2,1,2,1,0,0,0,0,0,relationships_4iczj7,neg,sadness
331,20,80.4,0.0981,0.4928,0.7857,0.244,0.0436,0.4683,-0.1209,Mildly improving,8,0.0215,0.0503,0.1088,-0.0,anxious,0,0,0,0,0,0.9509,0.0119,0.9992,0,0,0,4,0,0,0,2,relationships_4go7no,pos,none
150,11,84.1,-0.0309,0.6907,0.7692,0.068,0.0127,0.3333,0.0,Flat / Unresolved,3,0.0425,0.0833,0.04,-0.0,anxious,0,0,0,0,0,-0.4847,0.0064,0.64,0,0,0,1,0,0,0,0,relationships_4lf8vk,pos,joy
304,20,91.8,-0.0084,0.4475,0.5,0.0602,0.0879,0.2821,0.0953,Mildly declining,11,0.0595,0.0548,0.0921,-0.0,anxious,0,0,0,0,0,0.9618,0.0159,0.9992,0,0,0,1,0,0,0,1,relationships_4brvcu,pos,anger
306,15,80.8,-0.0131,0.4566,0.8889,0.3791,0.0278,0.3544,-0.2288,Redemptive / Comedic (recovery arc),11,-0.1411,0.3045,0.1765,0.0,anxious,0,0,0,0,0,0.8402,0.0062,0.0,1,2,2,2,3,0,0,1,relationships_mij4ms,pos,trust
514,29,76.8,-0.0272,0.448,0.7778,0.1337,0.0957,0.3461,0.0376,Flat / Unresolved,16,-0.0021,0.1991,0.1012,0.2086,anxious,0,0,0,0,0,0.9853,0.0,0.37,0,2,1,0,1,0,0,0,relationships_j2hohg,pos,sadness
710,49,86.8,-0.0286,0.4303,0.7529,0.2531,0.0173,0.4981,-0.0465,Flat / Unresolved,7,-0.0054,0.1878,0.093,0.0,anxious,0,0,0,0,0,-0.8074,-0.0056,-0.42,5,11,2,3,3,0,0,1,relationships_p1pg2b,neg,joy
820,36,73.0,0.0002,0.4606,0.7237,0.1053,0.0341,0.5295,-0.0925,Mildly improving,16,-0.0421,0.2663,0.1256,0.3967,disorganised,0,0,0,0,0,-0.4356,0.0024,0.24,2,1,0,0,2,1,0,3,relationships_4uxn4r,pos,joy
1084,53,80.9,0.0428,0.4414,0.9103,0.3121,0.0307,0.3332,-0.0611,Mildly improving,46,-0.1749,0.191,0.0904,0.1071,anxious,0,0,0,0,0,0.994,0.0115,0.746,3,9,4,5,9,0,0,1,relationships_iijj64,pos,joy
578,24,64.6,0.0143,0.4772,0.8537,0.2907,0.0354,0.321,-0.138,Mildly improving,9,-0.0228,0.173,0.0571,-0.0,anxious,0,0,0,0,0,0.8812,0.0051,0.51,1,1,2,2,2,0,0,5,relationships_60xit1,pos,fear
529,24,76.5,0.1095,0.497,0.4531,0.3485,0.0325,0.4032,-0.2024,Redemptive / Comedic (recovery arc),4,-0.1314,0.126,0.0227,0.0,anxious,0,0,0,0,0,0.9911,0.0165,0.9995,3,1,0,4,4,3,0,4,relationships_atg5kc,pos,joy
1633,90,85.6,-0.102,0.4639,0.8354,0.2521,0.0582,0.6037,0.0693,Mildly declining,3,0.0153,0.33,0.098,0.2758,disorganised,0,0,0,0,0,0.6244,0.0061,-0.06,14,23,4,4,7,0,0,1,relationships_3tbtre,neu,trust
675,28,73.1,-0.0165,0.4579,0.7869,0.1963,0.0193,0.5631,-0.041,Flat / Unresolved,5,0.0786,0.2068,0.0667,0.0,anxious,0,0,0,0,0,0.9753,0.0014,0.58,1,2,2,3,1,0,0,0,relationships_4pn07j,pos,sadness
409,28,87.3,-0.0266,0.4217,0.7105,0.1018,0.0494,0.3413,0.0537,Mildly declining,23,0.0285,0.2037,0.1222,0.0,avoidant,0,0,0,0,0,-0.5423,-0.0072,0.0,1,3,1,0,2,0,0,1,relationships_kmiu1k,neu,sadness
481,34,87.6,-0.0773,0.4434,0.8485,0.1115,0.0514,0.6735,0.0,Flat / Unresolved,22,-0.035,0.1526,0.1372,-0.0,disorganised,0,0,0,0,0,0.4404,0.002,0.2,4,3,0,0,0,0,0,0,relationships_4kyqqe,pos,anger
339,18,85.7,-0.005,0.4485,0.9706,0.0956,0.0688,0.5667,-0.015,Flat / Unresolved,1,0.0053,0.0983,0.0708,0.0,anxious,0,0,0,0,0,0.8779,0.0029,0.87,1,0,0,1,0,1,0,1,relationships_c99q2r,pos,none
2689,115,77.7,-0.0744,0.441,0.6576,0.2681,0.0482,0.5452,-0.09,Mildly improving,1,0.0751,0.2817,0.1067,0.1797,anxious,3,0,2,0,1,-0.9899,-0.0018,-0.04,14,18,2,6,6,8,0,8,relationships_4emd76,neg,anger
391,23,77.5,0.0048,0.4493,0.5,0.1212,0.0572,0.25,0.0159,Flat / Unresolved,2,-0.0053,0.0852,0.023,0.0,avoidant,0,0,0,0,0,0.0258,0.0,0.0,1,2,1,0,3,1,0,0,relationships_3rps80,neg,sadness
647,26,71.7,0.0044,0.4631,0.7907,0.1111,0.0447,0.6503,0.0311,Flat / Unresolved,21,0.0371,0.0773,0.0417,0.0,secure,0,0,0,0,0,0.6249,0.0015,0.15,0,3,1,0,2,0,0,0,relationships_4kg7jb,neu,trust
279,16,87.3,0.0606,0.4784,0.7692,0.405,0.0537,0.303,0.3141,Tragic (Freytag: falling action dominates),2,0.3283,0.1431,0.172,0.153,avoidant,0,0,0,0,0,0.8402,0.0071,0.3393,1,3,2,0,7,0,0,0,relationships_3yj0un,pos,joy
233,12,82.2,-0.1666,0.3849,0.7097,0.4243,0.0613,0.4414,-0.0685,Mildly improving,7,0.0824,0.0833,0.2704,-0.0,anxious,1,0,0,0,1,-0.7096,-0.0085,0.3279,4,2,3,0,2,0,0,1,relationships_x0fvsx,neg,fear
545,27,80.3,-0.0286,0.4668,0.8667,0.1413,0.0362,0.3023,0.0332,Flat / Unresolved,6,-0.006,0.2584,0.0844,-0.0,anxious,0,0,0,0,0,0.6433,-0.0017,-0.17,1,4,1,0,1,0,0,0,relationships_42atwk,neg,joy
395,13,73.4,-0.0372,0.4593,0.7442,0.304,0.0506,0.486,0.0681,Mildly declining,5,-0.0568,0.1677,0.0759,-0.0,anxious,0,0,0,0,0,0.0905,-0.0025,0.25,4,0,0,1,0,2,0,0,relationships_grrrnt,pos,trust
2217,94,75.3,-0.0076,0.3573,0.8884,0.1225,0.0321,0.5235,-0.0581,Mildly improving,46,-0.0619,0.2036,0.037,0.0,anxious,0,0,0,0,0,0.9767,0.0077,0.09,6,6,5,2,3,0,0,7,relationships_c6uni2,pos,disgust
607,38,85.8,0.0448,0.4764,0.6875,0.2695,0.0179,0.597,-0.1591,Redemptive / Comedic (recovery arc),8,0.0006,0.1373,0.1186,0.0,anxious,1,0,1,0,0,0.992,0.0095,0.9994,3,1,3,3,6,0,0,1,relationships_3glzks,pos,joy
330,19,82.0,-0.015,0.4184,0.8485,0.2493,0.032,0.3431,0.0702,Mildly declining,9,-0.0604,0.1844,0.1273,0.1667,avoidant,0,0,0,0,0,-0.6249,-0.0059,0.0,2,2,0,1,0,0,0,1,relationships_qb0cip,pos,joy
307,18,85.4,-0.0105,0.4544,0.9048,0.1072,0.0587,0.3162,-0.0917,Mildly improving,1,0.0111,0.1376,0.2541,0.0,anxious,0,0,0,0,0,0.0516,-0.0031,0.32,1,1,1,1,2,0,0,0,relationships_3o73kl,neg,trust
458,35,89.2,0.0803,0.4884,0.44,0.126,0.0237,0.1905,-0.1299,Mildly improving,30,-0.1798,0.0728,0.0393,0.0,anxious,0,0,0,0,0,0.9756,0.013,0.87,0,0,0,4,2,0,0,3,relationship_advice_hmzvgt,pos,joy
698,45,84.4,0.0219,0.3888,0.7671,0.2117,0.0235,0.4808,-0.0715,Mildly improving,3,-0.1873,0.2982,0.1103,0.1154,anxious,0,0,0,0,0,0.9821,0.0098,0.98,5,6,0,5,4,0,0,0,relationship_advice_hjkgnj,pos,joy
421,19,80.1,0.0802,0.5429,0.2326,0.2515,0.0337,0.3187,-0.0755,Mildly improving,15,-0.1588,0.0792,0.0713,0.0,anxious,0,0,0,0,0,0.9576,0.0068,0.9991,0,0,0,5,1,0,0,0,relationship_advice_fwog3j,pos,joy
216,11,84.3,-0.0151,0.4516,0.7727,0.3671,0.0096,0.2846,0.1204,Mildly declining,6,-0.113,0.0,0.125,-0.0,anxious,0,0,0,0,0,-0.6808,-0.0045,-0.3331,2,1,0,1,1,0,0,1,relationship_advice_cxj6m4,neg,anger
322,24,79.2,-0.0237,0.4651,0.7632,0.1825,0.0339,0.3419,0.0429,Flat / Unresolved,19,-0.03,0.2702,0.1025,0.0,anxious,0,0,0,0,0,0.894,-0.0061,-0.3,4,2,3,0,0,0,0,1,relationship_advice_hxuhig,neu,joy
534,39,88.1,0.0527,0.4459,0.7667,0.1785,0.0245,0.4922,-0.0932,Mildly improving,28,-0.0475,0.3124,0.1011,0.0,anxious,0,0,0,0,0,0.9782,0.0088,0.7091,2,2,0,2,3,0,1,3,relationship_advice_j1ur51,pos,joy
1056,49,80.0,-0.0616,0.4133,0.687,0.1647,0.028,0.4633,0.0271,Flat / Unresolved,41,-0.0736,0.1105,0.0947,0.0,anxious,3,3,0,0,0,0.6705,-0.0009,0.0,8,6,6,1,1,1,0,8,relationship_advice_gxh3g6,neu,sadness
374,20,88.1,0.036,0.4706,0.5833,0.265,0.0127,0.3164,0.0904,Mildly declining,1,0.5329,0.0833,0.0722,0.102,anxious,0,0,0,0,0,0.9601,0.0053,0.9991,0,2,2,1,3,0,0,0,relationship_advice_awmlep,pos,joy
256,16,88.8,-0.0033,0.449,0.9744,0.0968,0.048,0.3459,-0.0225,Flat / Unresolved,1,0.1401,0.2135,0.1641,-0.0,anxious,0,0,0,0,0,-0.1027,-0.0037,0.0,0,0,1,0,0,0,0,1,relationship_advice_i76nal,pos,trust
999,30,69.9,-0.0852,0.3672,0.9247,0.2625,0.0294,0.6898,0.044,Flat / Unresolved,8,0.0778,0.2835,0.1061,0.2152,anxious,0,0,0,0,0,-0.6508,0.001,0.0,5,4,1,2,1,1,0,0,relationship_advice_czhvrp,neu,anger
411,26,87.5,-0.1556,0.4146,0.9322,0.3447,0.0232,0.5629,-0.1457,Mildly improving,1,-0.4403,0.1239,0.1411,0.1633,anxious,0,0,0,0,0,-0.8225,-0.0048,-0.24,5,8,2,1,1,1,0,1,relationship_advice_ca66sv,neg,anger
330,25,88.3,0.0338,0.4735,0.7,0.2041,0.0255,0.6159,-0.0853,Mildly improving,11,0.001,0.1844,0.0939,0.1837,anxious,0,0,0,0,0,-0.0258,0.003,0.29,1,2,2,0,1,0,0,2,relationship_advice_h9wv4x,pos,sadness
559,28,82.9,0.0228,0.4895,0.4203,0.3283,0.0108,0.3754,0.1046,Mildly declining,13,0.1878,0.0298,0.0501,0.0,anxious,0,0,0,0,0,0.9887,0.0105,0.7207,0,7,1,3,6,0,0,1,relationship_advice_b3m2gk,pos,joy
957,46,81.9,0.0261,0.4837,0.9867,0.2048,0.0671,0.3506,0.1422,Mildly declining,29,0.057,0.362,0.0731,-0.0,anxious,0,0,0,0,0,0.9784,0.006,0.2,1,5,0,4,4,1,0,1,relationship_advice_fv7ec7,neu,joy
391,19,75.8,0.0826,0.4825,0.8529,0.1502,0.0385,0.3201,-0.1021,Mildly improving,3,-0.0981,0.0833,0.0921,0.0,anxious,0,0,0,0,0,0.936,0.0076,0.76,1,0,1,2,2,0,0,0,relationship_advice_d4ofaz,pos,joy
326,20,86.5,0.0539,0.4623,0.5455,0.1222,0.0357,0.46,-0.0365,Flat / Unresolved,2,-0.0599,0.0511,0.0767,0.0,avoidant,0,0,0,0,0,0.8793,0.0029,0.29,1,1,1,2,0,1,0,1,relationship_advice_i19vny,pos,sadness
413,24,83.1,-0.0165,0.4298,0.7111,0.2278,0.0558,0.3333,-0.1272,Mildly improving,21,-0.3153,0.0404,0.1308,0.0,anxious,0,0,0,0,0,0.8946,0.0073,0.97,0,1,2,3,1,0,0,2,relationship_advice_hyx61u,pos,joy
1299,89,85.3,-0.0736,0.3035,0.6325,0.2497,0.0154,0.5534,0.0007,Flat / Unresolved,81,-0.013,0.1668,0.1062,0.0,anxious,0,0,0,0,0,-0.9638,-0.0091,0.0,8,7,14,1,4,2,0,1,relationship_advice_d1ka8d,neu,fear
252,16,81.1,-0.0418,0.4509,0.8966,0.181,0.0209,0.3095,-0.0902,Mildly improving,4,-0.0946,0.0833,0.1071,0.0,anxious,0,0,0,0,0,0.4215,0.0039,0.0,0,0,0,0,0,2,0,1,relationship_advice_hf2uy8,neu,trust
263,15,86.1,0.0682,0.4838,0.7879,0.146,0.0091,0.2708,-0.0722,Mildly improving,12,-0.0653,0.3802,0.057,-0.0,anxious,0,0,0,0,0,0.7003,0.0076,0.38,0,0,0,0,1,0,0,1,relationship_advice_hshqzb,pos,joy
442,28,78.3,0.0198,0.4287,0.6078,0.0711,0.0599,0.3407,-0.1067,Mildly improving,18,-0.087,0.1588,0.0814,0.0,anxious,0,0,0,0,0,0.9337,0.0088,0.88,0,0,0,1,1,0,0,1,relationship_advice_him27x,pos,joy
299,13,72.3,-0.1694,0.42,0.7857,0.2545,0.0393,0.3333,0.0827,Mildly declining,5,0.1578,0.1115,0.0201,0.0,anxious,0,0,0,0,0,-0.836,-0.0032,0.0,5,5,2,2,0,1,0,1,relationship_advice_in7j0h,neg,fear
1372,76,84.2,-0.0125,0.4481,0.8284,0.2116,0.0256,0.5268,0.0749,Mildly declining,2,0.0129,0.1822,0.0816,0.0,secure,0,0,0,0,0,-0.8625,-0.0007,-0.21,6,9,4,4,5,0,0,5,relationship_advice_hzps4h,neu,trust
597,23,75.9,-0.0818,0.4423,0.8364,0.3962,0.0237,0.5059,-0.166,Redemptive / Comedic (recovery arc),14,-0.149,0.1671,0.0302,0.0,anxious,0,0,0,0,0,0.9743,0.0064,0.32,3,5,1,3,1,2,1,1,relationship_advice_ezivwn,pos,sadness
634,41,85.9,-0.0475,0.4543,0.8769,0.1275,0.0304,0.6094,0.0728,Mildly declining,11,0.0331,0.2674,0.0379,0.0,disorganised,0,0,0,0,0,-0.0,0.0,0.0,5,4,0,0,1,0,0,0,relationship_advice_hi97h9,pos,trust
329,17,84.8,0.0389,0.425,0.8571,0.2578,0.0435,0.3333,0.3875,Tragic (Freytag: falling action dominates),7,0.1533,0.2173,0.0729,0.0,anxious,0,0,0,0,0,0.9709,0.009,0.9,0,1,1,1,3,0,0,0,relationship_advice_cx7vr0,pos,joy
269,14,80.4,0.0258,0.4577,0.7692,0.0278,0.0075,0.299,0.0903,Mildly declining,3,0.1204,0.062,0.0335,-0.0,secure,0,0,0,0,0,0.7096,0.0072,0.36,0,0,0,1,1,0,0,0,relationship_advice_gphush,pos,anger
624,37,82.9,0.101,0.5086,0.6508,0.1746,0.0323,0.4941,0.0491,Flat / Unresolved,25,0.0201,0.187,0.0769,-0.0,secure,0,0,0,0,0,0.9744,0.0031,0.7555,0,1,1,6,2,0,0,3,relationship_advice_hqdh6u,pos,joy
162,11,82.2,-0.0504,0.4349,0.75,0.1893,0.0209,0.2632,-0.3147,Redemptive / Comedic (recovery arc),3,-0.3634,0.0833,0.1481,-0.0,disorganised,0,0,0,0,0,-0.2732,0.0,0.0,1,1,1,0,0,0,0,1,relationship_advice_gcez2h,pos,anger
1132,51,77.5,-0.1217,0.4463,0.9593,0.2613,0.0743,0.3336,0.0942,Mildly declining,48,0.352,0.1325,0.0583,0.0,secure,0,0,0,0,0,-0.5764,0.0009,-0.17,7,0,14,5,5,0,0,3,relationship_advice_hpf5l4,neu,trust
236,17,89.5,-0.0212,0.6391,0.5333,0.0226,0.0533,0.3469,0.0722,Mildly declining,11,0.0602,0.154,0.0254,0.0,anxious,0,0,0,0,0,-0.1779,0.0,0.4,0,1,0,0,0,0,0,0,relationship_advice_g4ws1j,pos,none
1280,97,92.6,-0.0428,0.4593,0.9043,0.1272,0.0244,0.531,-0.0082,Flat / Unresolved,69,0.01,0.2266,0.0844,0.2267,disorganised,1,0,1,0,0,0.967,0.0023,0.15,2,7,5,2,0,1,0,3,relationship_advice_avwpo0,neu,sadness
570,50,94.8,-0.0068,0.4792,0.8837,0.0684,0.0446,0.5282,0.0333,Flat / Unresolved,11,0.0175,0.2792,0.1842,0.0765,anxious,0,0,0,0,0,-0.1027,0.0,0.17,1,4,0,0,0,0,0,0,relationship_advice_ijgc4i,pos,sadness
597,28,81.0,-0.0037,0.4571,0.76,0.1206,0.0406,0.5253,0.0591,Mildly declining,5,0.0045,0.2229,0.0201,0.0,anxious,0,0,0,0,0,0.765,0.0,0.17,0,2,1,1,1,0,0,1,relationship_advice_hw9ppi,pos,fear
1481,109,82.6,-0.011,0.395,0.6761,0.1712,0.0169,0.5476,-0.0263,Flat / Unresolved,6,0.0117,0.3355,0.0817,0.1056,anxious,0,0,0,0,0,0.9846,0.0033,0.13,7,9,1,5,10,0,0,4,relationship_advice_b7lmii,pos,joy
654,37,84.2,-0.0275,0.4622,0.8913,0.2234,0.0583,0.3434,-0.0558,Mildly improving,17,0.0212,0.2108,0.0734,0.0,secure,0,0,0,0,0,0.8126,0.0043,0.29,3,4,0,0,5,2,0,1,relationship_advice_gtcz33,neu,joy
562,35,84.1,-0.0031,0.4461,0.9219,0.2924,0.0262,0.3277,-0.0312,Flat / Unresolved,19,-0.1049,0.1723,0.1192,0.0,avoidant,1,0,1,0,0,-0.0516,0.0034,0.111,2,6,0,4,5,0,0,0,relationship_advice_ag5cnx,neu,anger
692,42,88.8,0.0706,0.4707,0.6774,0.1949,0.0251,0.264,-0.1729,Redemptive / Comedic (recovery arc),39,-0.0179,0.1315,0.1618,0.0914,avoidant,0,0,0,0,0,0.967,0.0042,0.5586,4,5,0,5,3,3,0,0,relationship_advice_iperqj,neu,joy
1017,57,85.3,-0.056,0.4388,0.8814,0.1768,0.0359,0.3071,0.1148,Mildly declining,44,0.0609,0.1817,0.1799,0.1724,avoidant,0,0,0,0,0,0.6862,0.0,0.29,3,6,2,3,2,0,0,1,relationship_advice_ita3mx,neu,sadness
145,9,79.6,-0.2656,0.3987,0.7143,0.2651,0.0171,0.3333,0.3598,Tragic (Freytag: falling action dominates),2,0.1807,0.0833,0.2276,-0.0,anxious,0,0,0,0,0,-0.9081,-0.0204,-0.9995,4,2,1,0,0,0,0,0,relationship_advice_i8it65,neg,anger
177,13,81.2,0.0893,0.4844,0.7368,0.14,0.0147,0.3512,-0.2904,Redemptive / Comedic (recovery arc),8,-0.2323,0.0833,0.0678,0.0,anxious,0,0,0,0,0,0.9201,0.0108,0.9994,0,0,1,1,1,0,0,2,relationship_advice_iama3h,pos,joy
417,26,80.8,0.0278,0.4788,0.6786,0.0578,0.0432,0.5306,0.0903,Mildly declining,7,0.1032,0.1998,0.1007,0.0,anxious,0,0,0,0,0,0.4019,0.0047,0.23,0,0,0,2,1,0,0,0,relationship_advice_cyx19m,neu,none
162,10,92.2,-0.0421,0.6874,0.8148,0.0937,0.0886,0.3333,0.1405,Mildly declining,5,0.0843,0.1667,0.0741,0.0,anxious,0,0,0,0,0,-0.6463,0.0,0.0,1,0,0,0,0,0,0,0,relationship_advice_h7nxf4,neu,none
181,9,78.9,-0.1963,0.4383,0.8261,0.2208,0.0419,0.3333,-0.1136,Mildly improving,5,-0.1273,0.3333,0.0829,-0.0,anxious,0,0,0,0,0,0.0258,-0.0055,0.0,0,3,1,0,0,0,0,0,relationship_advice_hnklhw,neu,sadness
1211,56,79.8,0.0027,0.4337,0.8077,0.1781,0.0255,0.5002,-0.1477,Mildly improving,34,-0.0611,0.2072,0.0718,0.0455,avoidant,0,0,0,0,0,0.9224,0.0032,0.24,7,7,4,3,3,0,0,2,relationship_advice_ccpwcu,pos,joy
